L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
35229,80,6,1,2691773,2691580,3805,2524,25,127,166,44331,28482,15849,124,128,1318,228,604,940,60715.52638108772,60719.87999368388,7837,63,8989,22,55013.4271164874,55017.37185951324,449,3391,1087,707,694,53790,53757,0,0,41286.0,1,28894,331.0,0,Benign
47714,22,6,4,274659,2804248,507,2588,18,242,199,9010,3426,5584,245,255,669,443,623,1322,311237.29189789126,30483.79578246393,4782,152,8617,98,334606.7411196505,32772.69089937198,1354,381,221,242,895,23937,64678,0,0,22165.0,15,47669,425.0,0,Benign
44550,80,6,1,2844238,640522,2588,954,16,160,78,15756,6901,8855,123,128,1203,272,186,1021,40652.57679614116,180517.77100787,3160,76,3278,7,37932.09833273272,168437.48614051513,105,952,1182,674,626,32286,54534,0,0,38104.0,1,42723,200.0,0,Benign
47227,25,6,6,8213,609049,11,1014,2,122,143,71453,27034,44419,59,64,1155,102,137,1230,8523.770870362336,114.94268960015674,6225,186,2249,86,9272.499674375527,125.0392658483081,183,304,46,328,161,6076,29867,0,0,4881.0,1,68613,226.0,0,Benign
2902,80,6,1,2967334,2214918,6686,5301,18,225,161,43558,20483,23075,252,255,595,263,405,1283,50849.85536526011,68123.7430552367,6391,115,5791,44,54328.2229864102,72783.72527883945,359,4009,1271,773,5573,20999,49837,0,0,,5,50999,,0,Benign
33851,21,6,5,676248,3344762,1405,7760,16,94,90,3490609,1433200,2057409,59,64,890,496,311,1449,958.217319671152,193.73352902029416,22654,3460,113471,3557,955.9688499634128,193.2789307131742,3719,123,3748,1448,126,60852,23953,0,0,7444.0,1,84236,220.0,1,DataExfiltration
16024,8080,6,0,6604808,1742270,33698,14765,2,2,18,1713,549,1164,124,128,788,436,548,1079,1017086.981903094,3855696.4389959136,904358,3064,734270,3876,985058.4302053808,3734278.728490958,9495,10000,2335,9252,10000,61792,59731,0,0,35637.0,1,21083,430.0,1,DDoS
4037,21,6,5,5431338,4214484,5566,8315,16,232,106,10927,5991,4936,120,128,1237,316,274,1203,385694.5181660108,497056.648668436,2624,17,1993,98,400722.2928539475,516423.4142601499,1906,4729,3320,819,3106,58541,53130,0,0,53651.0,1,47884,430.0,0,Benign
28115,443,6,2,2999422,1842529,3361,1799,16,46,200,41435,17730,23705,17,32,814,491,141,1193,44467.937733799925,72388.6086641728,4165,21,5765,12,48038.51447577101,78201.09054779926,563,94,1233,1319,1948,57593,27822,0,0,10057.0,1,74750,220.0,0,Benign
2235,21,6,5,2000301,3383259,1820,2884,16,1,45,260756,78434,182322,32,32,1173,222,431,1116,12974.807866357822,7671.1600116584095,2789,67,5003,47,12972.679556709669,7669.901680588424,1,644,2389,1078,590,18204,56026,0,0,,5,5124,,0,Benign
28185,22,6,4,949533,1888920,3263,8745,2,155,28,10452,6214,4238,25,32,1420,379,64,1444,180723.3065442021,90847.01492537314,894416,4882,784154,7966,176830.99420274585,88890.40532066782,388,3784,2340,4105,1388,8387,38758,0,0,22515.0,15,30310,200.0,1,BruteForce
19242,16159,6,0,760,1120,8,8,2,2,0,39,22,17,11,32,1483,85,354,1101,28717.94871794872,19487.17948717949,140538,1714,102689,3270,26662.489388190057,18092.40351341468,9,1,1,2,2,36378,41623,0,0,39540.0,1,18073,230.0,1,PortScan
36617,61618,6,0,1104,1179,8,9,2,2,0,760,490,270,46,64,1293,107,452,1215,1551.3157894736842,1452.6315789473683,172540,3053,93872,2237,1616.0833690145305,1513.2790834538096,9,3,0,1,2,45191,14320,0,0,18223.0,5,46388,530.0,1,PortScan
38588,80,1,1,2562096,2012146,2420,4349,0,0,0,38251,21581,16670,114,128,880,498,316,1056,52603.74892159682,66981.15081958642,2064,36,1052,168,53328.26289151171,67903.6854389744,1771,3896,259,204,637,0,0,8,8,58150.0,28,11088,220.0,0,Benign
54925,21,6,5,3154299,3402502,4297,3731,16,115,193,298415,168627,129788,23,32,1467,252,301,1341,11401.913442688872,10570.17576194226,1428,191,341,158,10315.587274257528,9563.094047734065,217,1734,601,1113,4362,39670,60916,0,0,17493.0,2,26542,430.0,0,Benign
21649,80,6,1,2242881,2194665,5182,3008,2,144,64,49545,26308,23237,20,32,1490,85,86,966,44296.39721465334,45269.57311534968,6516,107,8814,124,44419.86813562863,45395.75664801092,5168,195,986,1482,356,16673,17591,0,0,53742.0,2,72827,220.0,0,Benign
60520,443,6,2,4432542,1147595,7220,1194,18,45,155,24689,16472,8217,251,255,977,130,506,1372,46482.036534489045,179535.09660172547,133,23,7933,191,45505.80408391095,175764.4359253106,479,419,1632,5192,690,46648,46749,0,0,45629.0,5,5354,200.0,0,Benign
18621,443,6,2,441702,1855684,933,3477,2,102,65,45170,25388,19782,29,32,659,407,506,1096,41082.22271419083,9778.658401593975,6688,185,3588,149,44165.08885962707,10512.4622939439,1322,877,239,880,1089,41554,50436,0,0,51269.0,1,84563,426.0,0,Benign
63699,8080,17,1,10000000,2813126,37456,8959,2,2,0,4856,2792,2064,103,128,1462,165,316,1044,579309.3080724877,2059308.072487644,723914,3122,388324,4169,543929.2385664962,1933540.262919244,5033,10000,9788,10000,5736,0,0,0,0,24718.0,28,72498,226.0,1,DDoS
59922,80,6,1,4674651,2645694,5274,5422,16,133,24,41678,28154,13524,57,64,1427,64,501,903,63479.389606027165,112161.11617640004,9182,46,1975,17,62279.92603099627,110041.79565011025,102,83,5589,597,4322,26728,44890,0,0,7946.0,1,31296,331.0,0,Benign
14846,53,17,3,657,2718,6,39,0,0,0,368,231,137,60,64,1503,345,199,961,7385.869565217391,1785.3260869565215,2320,89,5068,8,7343.002262494837,1774.964123053388,1,14,1,1,26,0,0,0,0,52457.0,1,55177,530.0,0,Benign
55673,80,6,1,4362448,2893681,4686,2562,16,33,120,22100,9094,13006,56,64,1273,436,405,1215,130935.7918552036,197395.8371040724,7025,199,8344,175,126845.13619158292,191228.85718525937,125,483,4912,857,868,16316,346,0,0,64349.0,1,2953,200.0,0,Benign
22952,21,6,5,2939748,1713738,12404,13494,2,39,164,3158,1951,1207,119,128,1137,349,261,1200,542665.6111462951,930889.170360988,735839,1341,850366,8707,494700.54635218,848609.8468597466,6393,9496,1299,4606,4102,12917,51269,0,0,11962.0,1,73588,425.0,1,BruteForce
7913,80,6,1,2418088,1394996,4453,1344,25,173,245,42108,13621,28487,20,32,1060,275,198,1160,33129.00161489503,57425.85731927425,9418,66,1600,80,34276.65338513633,59415.19848856738,2382,891,638,232,1652,48198,65409,0,0,22802.0,1,68848,230.0,0,Benign
32916,80,6,1,1315980,1572389,1840,1448,25,42,24,44681,28284,16397,56,64,723,346,455,1385,35191.44602851324,29452.78753832725,762,47,9754,167,37144.25581578082,31087.15322254941,116,226,251,852,1840,42990,58113,0,0,21855.0,2,28940,220.0,0,Benign
36040,443,6,0,2042040,1625970,31416,6530,2,2,0,500,264,236,41,64,1141,293,110,1026,3251940.0,4084080.0,608201,5809,784968,1133,3344538.504558383,4200373.566454732,1618,10000,10000,2844,4385,52259,10744,0,0,59599.0,1,54606,220.0,1,DDoS
1161,443,6,2,1914769,465814,3273,700,2,202,140,59827,18041,41786,50,64,761,155,392,1333,7786.016347134238,32005.09803266084,886,14,2967,67,7956.853682941515,32707.33977431387,586,1759,646,816,162,35113,17072,0,0,55236.0,1,31959,425.0,0,Benign
34043,53,17,3,497,3781,11,32,0,0,0,293,185,108,18,32,1315,500,627,1185,12904.43686006826,1696.245733788396,5212,154,8035,76,12312.26061570338,1618.4061163725414,1,7,2,19,12,0,0,0,0,50339.0,5,46978,530.0,0,Benign
53909,1337,6,0,5249996,1877824,5107,3848,16,70,155,61210,40299,20911,13,32,1449,300,327,1434,30678.38588465937,85770.2336219572,25157,130,163706,1166,31829.8884612279,88989.58960045918,239,484,1444,1709,5078,34803,55343,0,0,28246.0,1,65927,331.0,1,Malware
44054,80,1,1,4606924,1250988,10264,1391,0,0,0,14955,5099,9856,253,255,886,308,658,1200,83650.15045135406,308052.4239384821,8890,189,8939,139,75812.83117050806,279190.4889794,962,887,6097,2792,914,0,0,8,8,33445.0,1,58055,226.0,0,Benign
64775,25,6,6,549370,545412,887,709,16,178,249,98290,46170,52120,125,128,572,220,149,1476,5549.008037440228,5589.276630379489,4717,70,4791,158,5896.836449845226,5939.629198571853,270,51,135,1018,120,57702,13748,0,0,37512.0,1,73485,226.0,0,Benign
37620,80,6,1,3725811,2877875,5674,3556,18,233,170,40417,26355,14062,115,128,961,171,288,943,71204.56738501125,92184.25415048124,3213,125,9338,45,78044.0743021029,101038.95079515,728,3461,677,199,4163,30007,25964,0,0,30076.0,1,32249,331.0,0,Benign
23837,53,17,3,2759,325,26,2,0,0,0,47,24,23,28,32,732,194,180,1240,6914.893617021276,58702.12765957447,8640,165,3299,135,7521.361656753798,63850.57480302687,6,1,11,6,1,0,0,0,0,28172.0,1,17925,426.0,0,Benign
56512,80,6,1,4608667,305570,4146,289,18,136,70,20196,6549,13647,249,255,1311,159,715,942,15130.223806694394,228197.01921172507,6706,127,1754,142,14165.589316563915,213648.21160061748,2664,419,1068,54,227,23136,24230,0,0,57173.0,1,4043,331.0,0,Benign
7489,25,6,6,964726,701273,1454,640,16,133,218,144090,85669,58421,28,32,1494,353,585,1260,4866.909570407384,6695.301547643833,7961,178,6679,190,4822.436500795572,6634.120913918699,1106,382,321,0,283,51695,59330,0,0,60440.0,1,163,425.0,0,Benign
22076,443,6,2,1745536,344894,3316,481,2,20,15,21682,14526,7156,248,255,1383,333,566,1275,15906.927405220922,80506.22636288166,7916,63,1332,180,15483.836434116552,78364.9292648236,1295,80,532,1700,186,54822,35436,0,0,64047.0,28,49680,220.0,0,Benign
42073,22,6,4,41358,191730,43,361,25,158,187,520764,275279,245485,125,128,660,505,758,1440,368.1706108717193,79.41793211512316,1027,180,3483,78,402.7155700228786,86.86961114591463,2,171,107,3,118,31607,64149,0,0,59184.0,5,24081,331.0,0,Benign
20339,22,6,4,2945051,3081078,9593,16929,16,13,99,37588,20550,17038,239,255,930,490,30,1364,81969.72438012132,78350.8300521443,85865,5391,396090,3468,89950.1728564293,85978.94844629054,10000,1045,950,10000,1008,14952,39659,0,0,32010.0,28,14714,530.0,1,BruteForce
55911,443,6,2,2844833,1730301,2901,2800,16,48,235,15131,6023,9108,125,128,922,441,93,1123,114354.70226686934,188013.5483444584,5615,150,8600,121,112817.03113114151,185485.42312805617,1471,2561,400,690,578,18229,11594,0,0,62337.0,1,40894,530.0,0,Benign
58155,3389,6,7,2124978,2164160,2681,4116,2,97,216,388528,163046,225482,242,255,970,315,39,1092,5570.15195816003,5469.304657579376,6546,102,982,172,5085.08955628041,4993.024284306905,1934,1546,524,2086,706,41579,28165,0,0,42305.0,1,70080,426.0,0,Benign
5158,443,6,2,252956,2639275,466,2236,25,190,137,3215737,1142203,2073534,61,64,736,103,511,1331,820.7372058100523,78.66190549786876,40110,1899,130805,108,786.6468047097349,75.39457962211428,83,764,200,284,1369,13891,43752,0,0,11858.0,15,74895,226.0,1,DataExfiltration
65032,80,6,1,340951,2687836,799,3396,2,166,224,33495,13191,20304,121,128,1057,350,420,1156,80245.88744588745,10179.161068816242,9877,6,6637,61,83310.88539889341,10567.954922710354,358,56,974,178,2626,54133,61616,0,0,27617.0,1,62450,430.0,0,Benign
40321,443,6,2,156039,788085,183,699,18,120,126,49783,16108,33675,254,255,1285,296,231,965,15830.4039531567,3134.3832231886386,8261,37,2246,0,16521.21183114124,3271.1615789152797,336,38,4,350,152,27286,55050,0,0,,1,37935,,0,Benign
5462,53,1,3,1734,2847,11,19,0,0,0,177,98,79,124,128,1203,468,263,1444,16084.745762711866,9796.610169491523,6901,174,5300,186,15669.351995887142,9543.609540171514,0,0,3,24,1,0,0,8,8,3705.0,1,53493,226.0,0,Benign
57719,24600,6,0,124,63,1,1,2,2,0,524,265,259,248,255,1122,362,102,908,120.22900763358778,236.64122137404576,19579,3113,91530,1576,110.89153151350015,218.26269694720668,1,0,0,0,0,45510,42337,0,0,43505.0,1,83341,220.0,1,PortScan
13707,53,6,1,8416240,1365030,30058,15167,2,2,0,1287,883,404,245,255,656,209,619,1330,1060629.370629371,6539425.01942502,650182,4417,562356,5791,1023535.2477024398,6310717.195316719,5298,6491,10000,3366,10000,51034,46685,0,0,22081.0,1,83974,430.0,1,DDoS
64334,53,17,3,213,2240,5,14,0,0,0,349,189,160,250,255,1397,371,614,1148,6418.338108882522,610.3151862464184,5907,108,7294,141,6415.925421203167,610.085765498337,1,0,16,0,0,0,0,0,0,1287.0,5,11383,430.0,0,Benign
43472,80,6,1,1874904,2454653,3180,4626,2,218,80,43167,23899,19268,49,64,1490,503,744,994,56864.10915745824,43433.73410243936,2748,187,4886,87,59681.39105679843,45585.619970706895,29,2343,2200,2071,1161,19952,4394,0,0,11975.0,2,55163,331.0,0,Benign
15472,443,6,2,2122438,296834,2181,283,25,10,112,58737,39599,19138,252,255,1245,222,557,1109,5053.611863050547,36134.59999659499,385,151,5298,76,4962.491368209822,35483.065466087166,1058,769,85,10,539,10235,32963,0,0,57801.0,1,82893,331.0,0,Benign
38467,80,6,1,507406,246384,563,458,16,130,48,57590,39659,17931,253,255,774,305,617,922,4278.242750477513,8810.66157318979,6667,177,1176,70,4629.239484726913,9533.508222885188,30,101,579,302,8,5787,8865,0,0,,2,28906,,0,Benign
56870,22,6,4,2973728,1367380,10184,9767,16,245,239,21260,9240,12020,242,255,533,185,343,1002,64317.02728127939,139874.31796801504,588493,6160,830294,2344,60775.39251547476,132172.10024591387,4622,6741,4257,3350,978,27208,28856,0,0,15522.0,1,18036,430.0,1,BruteForce
20496,4328,6,0,243,412,3,4,2,2,0,602,348,254,2,32,1468,155,749,838,684.3853820598007,403.6544850498339,48555,1088,149139,1165,629.1297230591431,371.0643754936208,0,3,1,1,0,20927,10616,0,0,48171.0,28,15034,230.0,1,PortScan
11841,80,6,1,3451884,2164038,4698,3149,2,81,111,23334,11818,11516,61,64,1224,350,145,1339,92741.83594754436,147933.6590383132,3283,40,8984,57,97696.64162757048,155837.1313664291,2464,1519,563,1740,1558,12381,55201,0,0,47054.0,5,68631,200.0,0,Benign
62597,80,6,1,3911905,2966275,4736,2701,25,118,89,31255,17571,13684,255,255,1129,67,671,970,94905.61510158375,125160.93425051992,3596,66,1412,179,100653.26959497652,132740.90520768866,369,1472,651,1429,3515,10283,13440,0,0,61086.0,2,20150,226.0,0,Benign
8161,443,6,2,4016733,2894980,4763,2557,25,147,40,56779,29728,27051,118,128,967,333,791,973,50986.808503143766,70743.28536959087,8937,37,2584,57,48588.0016402813,67414.98372789174,2159,1444,876,1519,1321,55486,28206,0,0,30966.0,1,85205,425.0,0,Benign
62076,80,6,1,10000000,4927475,47962,28157,2,2,0,2951,1737,1214,19,32,1024,290,536,1300,1669764.486614707,3388681.802778719,431023,5955,526838,4116,1765531.7046169944,3583035.336794188,10000,9331,10000,4183,9195,15613,29736,0,0,53182.0,1,54108,530.0,1,DDoS
5072,53,17,3,1496,1509,10,11,0,0,0,206,76,130,64,64,1236,167,120,1074,7325.242718446602,7262.135922330098,4356,29,452,104,7926.603662985503,7858.316156279863,1,10,2,6,0,0,0,0,0,,1,80306,,0,Benign
64165,53,6,2,2995572,1763055,27996,9135,2,2,18,3415,1283,2132,104,128,603,328,781,1311,516267.9355783309,877180.6734992679,217557,2518,760814,5295,543849.4056567964,924043.8056680824,7363,10000,6669,73,4462,10853,24291,0,0,54934.0,15,12050,200.0,1,DDoS
24410,80,6,1,2295638,1010425,2529,1706,2,5,41,48360,26577,21783,252,255,771,423,175,896,20893.817204301075,47469.76840363937,4926,100,9993,32,19267.692117599297,43775.28881160048,1567,534,1092,744,296,17818,26457,0,0,57022.0,5,63578,200.0,0,Benign
35425,53,17,3,1000,1706,11,10,0,0,0,397,270,127,54,64,1094,193,389,955,4297.229219143576,2518.891687657431,6734,69,4204,88,4235.170617061879,2482.515015862766,2,5,5,4,2,0,0,0,0,,1,36810,,0,Benign
64494,80,6,1,1074525,1215893,1405,1569,18,111,129,24070,16685,7385,116,128,816,357,48,1013,50514.87328624844,44641.67012879103,9347,36,5273,52,46451.718178836,41050.92510287809,832,924,133,802,280,36800,16576,0,0,,15,34188,,0,Benign
56920,9486,6,0,294,186,3,2,2,2,18,655,447,208,18,32,542,484,468,900,283.96946564885496,448.85496183206106,123683,2001,189459,1850,303.04134835193554,479.000840943382,0,1,0,0,1,44746,48324,0,0,59879.0,1,65232,226.0,1,PortScan
59328,21,6,5,103922,6863761,191,7452,16,250,231,1725996,769086,956910,11,32,774,340,388,1198,3976.695774497739,60.20987302403945,129664,3923,129569,3961,4219.831929244347,63.89111942431139,2561,334,3461,644,641,63490,40733,0,0,47458.0,1,30649,220.0,1,DataExfiltration
13467,80,6,1,1235811,2255056,1035,1982,16,169,7,39902,21823,18079,241,255,1426,332,494,1309,56514.86141045562,30971.15432810385,6606,35,3636,98,53938.60556720378,29559.32007214529,61,105,77,2667,104,4853,52025,0,0,49969.0,5,68382,230.0,0,Benign
53254,80,6,1,1270303,2286332,1588,4365,2,244,37,55375,23003,32372,63,64,1107,453,599,1047,41288.16252821671,22940.00902934537,3424,102,3124,121,40026.75220000728,22239.16010444933,911,691,2772,1434,142,56555,34376,0,0,18619.0,1,40426,226.0,0,Benign
7632,80,6,1,2610504,1192218,4295,1009,2,119,231,55072,20922,34150,22,32,723,350,491,871,21648.35124927368,47401.65601394538,8451,63,602,51,20194.698921649837,44218.71026419881,2439,918,200,337,1408,45862,36077,0,0,2618.0,5,9004,331.0,0,Benign
47487,8080,6,2,2884490,3643446,16205,12966,2,2,18,3990,1694,2296,126,128,1384,121,358,812,913144.3609022556,722929.8245614035,126152,7339,162491,9729,860265.1461981133,681065.7305081496,2429,10000,9558,450,1971,41342,50903,0,0,5682.0,1,16774,230.0,1,DDoS
20300,21,6,5,3645424,1134162,12836,14002,16,5,247,46122,16701,29421,122,128,757,469,706,1138,24590.477429426304,79038.72338580288,988918,970,346447,1360,26629.85845031447,85593.7027614919,3722,482,1836,10000,4791,42,60117,0,0,26851.0,15,34306,426.0,1,BruteForce
47810,80,6,1,1568793,692410,3399,868,2,94,67,59925,29474,30451,18,32,990,435,333,830,11554.609929078017,26179.27409261577,9392,42,5104,176,11155.61816677564,25275.278650958902,647,1936,1292,313,77,13179,37732,0,0,15107.0,1,39233,331.0,0,Benign
65377,80,6,1,479077,1587116,625,1886,18,244,102,9988,4360,5628,117,128,811,176,243,838,158902.28273928715,47965.25830997197,5115,70,1558,2,171350.55446776375,51722.81646883584,378,201,102,1061,767,48035,27746,0,0,65251.0,1,49169,230.0,0,Benign
39657,80,6,1,4851976,1555329,4294,2933,2,36,246,43832,19012,24820,21,32,1350,67,726,1065,35483.87023179412,110694.83482387297,2034,5,9305,40,35790.88708935176,111652.59901682832,2093,1892,1774,817,648,15474,12095,0,0,53035.0,1,7520,425.0,0,Benign
7679,3389,6,7,1974333,2010909,1987,2444,2,54,107,100606,34815,65791,24,32,674,443,26,1496,19987.96294455599,19624.40609903982,7237,72,8101,34,19296.500935777924,18945.52094701313,756,652,2004,388,629,5021,14008,0,0,17080.0,15,28983,425.0,0,Benign
27822,80,6,1,4091993,2425224,4283,2135,16,28,10,38850,12868,25982,245,255,740,92,226,1116,62425.32818532818,105328.00514800516,3772,14,1108,187,56697.67193428569,95663.93729873755,257,1434,2960,1750,15,4292,4743,0,0,23441.0,15,18552,430.0,0,Benign
48901,53,17,3,2195,3922,17,55,0,0,0,344,139,205,253,255,1346,368,25,918,11401.162790697676,6380.813953488373,4682,118,110,60,11574.234807483272,6477.676033254917,16,22,11,21,0,0,0,0,0,,1,32858,,0,Benign
1438,53,17,3,3565,3203,52,23,0,0,0,172,72,100,23,32,961,428,583,1021,18622.093023255817,20726.744186046515,8370,127,7611,88,18718.509375692807,20834.05742252415,19,23,8,14,8,0,0,0,0,36805.0,15,83254,426.0,0,Benign
3148,8443,6,0,1950362,725803,1629,921,2,130,125,32664,11979,20685,63,64,1276,427,335,1402,22220.273083517022,59709.83345579231,3603,113,6941,106,22353.06833740616,60066.67796727232,452,706,380,784,225,63268,22040,0,0,14874.0,1,84361,230.0,0,Benign
8005,443,6,2,4924863,2872380,4541,3187,25,138,30,11883,5665,6218,20,32,515,291,115,1097,241721.7874274173,414446.09946983086,6097,163,9354,159,226475.7224286676,388305.8320233448,1245,1838,587,2727,1328,38438,46614,0,0,61779.0,28,33502,230.0,0,Benign
63743,443,6,2,4467697,2026815,6919,2171,16,149,134,34110,11147,22963,29,32,1011,455,624,1469,59419.96481970097,130979.0970389915,8199,147,4922,176,63291.66328735378,139513.4603769563,313,2733,696,2766,2579,26030,35172,0,0,47562.0,1,57019,530.0,0,Benign
51559,443,6,2,2233745,2956141,1910,4209,18,248,115,49076,21759,27317,255,255,1190,92,385,1493,60235.98092754096,45516.03635178091,5583,168,4639,65,61133.45071539573,46194.19028668173,744,2145,2169,791,267,36721,26923,0,0,7517.0,15,61679,430.0,0,Benign
9854,80,17,2,10000000,2589944,33692,13214,2,2,0,4212,1393,2819,37,64,791,315,189,1239,614896.4862298196,2374169.0408357074,180712,3126,434303,4540,612066.5596061413,2363242.446964649,10000,612,3928,5541,10000,0,0,0,0,34001.0,28,50335,530.0,1,DDoS
42479,443,6,2,4697927,1467811,3954,2906,18,167,206,46573,20447,26126,114,128,942,88,91,1350,31516.350675283964,100872.32946127583,5954,47,7642,53,28611.696273055488,91575.5914330842,1482,288,1260,3774,54,50706,38102,0,0,42391.0,5,67932,226.0,0,Benign
31288,22,6,4,1700741,2150756,1495,5195,16,230,74,493973,222046,271927,255,255,1431,240,184,1293,4353.995056409965,3442.9837258311686,7073,196,2193,182,3932.8247661314617,3109.937308358172,4218,971,99,398,1001,41706,40532,0,0,60263.0,1,72752,220.0,0,Benign
27435,80,6,1,2635810,845172,3629,1050,18,230,123,38622,11663,26959,119,128,577,392,648,904,21883.17539226348,68246.3362850189,5339,1,6416,171,19702.554181229163,61445.70494103642,2619,533,494,91,939,33657,26619,0,0,,1,31403,,0,Benign
37443,25,6,6,878764,8400,1444,9,2,222,6,59434,37083,22351,58,64,580,172,353,944,141.33324359794057,14785.543628226267,745,58,3284,151,147.9809562733196,15480.992506972314,170,284,884,59,55,971,28669,0,0,51336.0,1,70434,200.0,0,Benign
43280,443,6,2,3564301,771680,5518,1422,16,35,32,12808,5766,7042,241,255,784,65,23,1190,60249.84384759526,278287.0861961274,1550,194,894,181,55551.599506065,256586.4369571156,1490,1422,272,3322,432,36141,29916,0,0,42837.0,28,35883,226.0,0,Benign
